bank_txn_id,amount,currency,type,transaction_date,description,reference
BNK_FB314EA0,1671597,INR,CREDIT,2026-07-18T01:36:36Z,SETTLEMENT SET_78620006,SET_78620006
BNK_EF51D446,349942,INR,CREDIT,2026-09-02T14:01:44Z,SETTLEMENT SET_1A5C7869,SET_1A5C7869
BNK_8AEAA0A6,1223820,INR,CREDIT,2026-08-21T14:21:19Z,SETTLEMENT SET_98ACED1D,SET_98ACED1D
BNK_6FE19BA4,356875,INR,CREDIT,2026-09-03T09:51:28Z,SETTLEMENT SET_7BDF36B2,SET_7BDF36B2
BNK_8DE5B9A2,75331,INR,CREDIT,2026-08-09T19:42:24Z,SETTLEMENT SET_4F7CC395,SET_4F7CC395
BNK_7289937F,1912085,INR,CREDIT,2026-07-24T01:27:42Z,SETTLEMENT SET_2A3BA389,SET_2A3BA389
BNK_93524D85,467623,INR,CREDIT,2026-08-27T09:15:09Z,SETTLEMENT SET_9096F617,SET_9096F617
BNK_D70496B5,161985,INR,CREDIT,2026-07-30T06:00:55Z,SETTLEMENT SET_3F177A9B,SET_3F177A9B
BNK_3B3E3519,1445561,INR,CREDIT,2026-08-03T04:23:20Z,SETTLEMENT SET_92F4BA7A,SET_92F4BA7A
BNK_FE136106,809436,INR,CREDIT,2026-08-13T09:58:03Z,SETTLEMENT SET_B9F5884F,SET_B9F5884F
BNK_DD768FCB,716125,INR,CREDIT,2026-08-29T16:30:16Z,SETTLEMENT SET_0B022ABC,SET_0B022ABC
BNK_A63FE70D,1749416,INR,CREDIT,2026-09-03T15:10:25Z,SETTLEMENT SET_BC01700F,SET_BC01700F
BNK_28380D42,329431,INR,CREDIT,2026-08-23T20:59:47Z,SETTLEMENT SET_7F8E78A6,SET_7F8E78A6
BNK_7C4B1D6A,572464,INR,CREDIT,2026-08-02T09:16:30Z,SETTLEMENT SET_95162380,SET_95162380
BNK_C12F2274,-20296,INR,CREDIT,2026-08-16T15:49:30Z,SETTLEMENT SET_8BE1D59A,SET_8BE1D59A
BNK_247574BE,346296,INR,CREDIT,2026-07-31T08:29:28Z,SETTLEMENT SET_A35DEE46,SET_A35DEE46
BNK_C426CFFD,1574445,INR,CREDIT,2026-08-27T07:46:20Z,SETTLEMENT SET_77431D08,SET_77431D08
BNK_EBBDECF0,255329,INR,CREDIT,2026-08-12T12:48:05Z,SETTLEMENT SET_E2B19C2F,SET_E2B19C2F
BNK_2AE96603,312741,INR,CREDIT,2026-07-04T06:16:43Z,SETTLEMENT SET_9D4C9CA7,SET_9D4C9CA7
BNK_4979B30D,1000127,INR,CREDIT,2026-07-21T06:25:24Z,SETTLEMENT SET_18D7C639,SET_18D7C639
BNK_2CC69F50,1535389,INR,CREDIT,2026-07-24T16:08:55Z,SETTLEMENT SET_7B62601E,SET_7B62601E
BNK_C959844B,665222,INR,CREDIT,2026-07-11T20:30:14Z,SETTLEMENT SET_8C8A3E0E,SET_8C8A3E0E
BNK_60256A7A,704864,INR,CREDIT,2026-08-07T08:21:23Z,SETTLEMENT SET_06C87F47,SET_06C87F47
BNK_331C55D5,733179,INR,CREDIT,2026-08-24T02:49:43Z,SETTLEMENT SET_902E649E,SET_902E649E
BNK_B70D48BA,816466,INR,CREDIT,2026-07-07T12:58:41Z,SETTLEMENT SET_65B692BB,SET_65B692BB
BNK_CD43BC88,1268832,INR,CREDIT,2026-08-13T13:32:43Z,SETTLEMENT SET_E5ECE61A,SET_E5ECE61A
BNK_20DA1486,1493795,INR,CREDIT,2026-08-08T20:03:48Z,SETTLEMENT SET_048EF8DB,SET_048EF8DB
BNK_0C51B483,105857,INR,CREDIT,2026-07-12T08:27:41Z,SETTLEMENT SET_96A19A7F,SET_96A19A7F
BNK_9C7097BD,460666,INR,CREDIT,2026-07-25T16:15:14Z,SETTLEMENT SET_4E4C9176,SET_4E4C9176
BNK_CE53D31B,123417,INR,CREDIT,2026-08-17T09:47:19Z,SETTLEMENT SET_0A8751D6,SET_0A8751D6
BNK_95C48076,1232022,INR,CREDIT,2026-08-10T05:37:50Z,SETTLEMENT SET_7C818CDF,SET_7C818CDF
BNK_2937439C,1434723,INR,CREDIT,2026-08-11T11:42:56Z,SETTLEMENT SET_B386B0D4,SET_B386B0D4
BNK_52601E36,58584000,INR,CREDIT,2026-07-10T11:05:00Z,SETTLEMENT SET_9DB97F81,SET_9DB97F81
BNK_927DF31C,801427,INR,CREDIT,2026-08-25T07:41:58Z,SETTLEMENT SET_81898E91,SET_81898E91
BNK_B54C562D,1531582,INR,CREDIT,2026-08-09T23:33:18Z,SETTLEMENT SET_9865CD98,SET_9865CD98
BNK_5D948F8B,-4021,INR,CREDIT,2026-08-16T03:58:50Z,SETTLEMENT SET_9ADA3884,SET_9ADA3884
BNK_40955026,1242567,INR,CREDIT,2026-08-16T06:43:31Z,SETTLEMENT SET_C98C7A6F,SET_C98C7A6F
BNK_3C03489B,966832,INR,CREDIT,2026-07-19T02:34:24Z,SETTLEMENT SET_897CB14E,SET_897CB14E
BNK_34846B56,779363,INR,CREDIT,2026-07-21T21:12:47Z,SETTLEMENT SET_3F637200,SET_3F637200
BNK_FA4CB1E3,865774,INR,CREDIT,2026-07-19T23:38:32Z,SETTLEMENT SET_4BCC5B85,SET_4BCC5B85
BNK_4C53CABC,29292000,INR,CREDIT,2026-07-24T12:07:12Z,SETTLEMENT SET_B2087E83,SET_B2087E83
BNK_F479585D,173214,INR,CREDIT,2026-07-07T14:34:55Z,SETTLEMENT SET_D1DEE9F7,SET_D1DEE9F7
BNK_DFA11FCE,-10275,INR,CREDIT,2026-08-14T15:42:11Z,SETTLEMENT SET_BD7732F2,SET_BD7732F2
BNK_1EBEDB41,765010,INR,CREDIT,2026-07-11T06:36:26Z,SETTLEMENT SET_02DC27E7,SET_02DC27E7
BNK_007ED254,27047,INR,CREDIT,2026-07-29T20:48:58Z,SETTLEMENT SET_3C388CF2,SET_3C388CF2
BNK_8BCD3135,808655,INR,CREDIT,2026-07-07T11:21:34Z,SETTLEMENT SET_0E165F1E,SET_0E165F1E
BNK_33BA3005,253064,INR,CREDIT,2026-07-29T17:08:51Z,SETTLEMENT SET_E60D5530,SET_E60D5530
BNK_A0BAE458,67567,INR,CREDIT,2026-07-08T08:06:14Z,SETTLEMENT SET_65005305,SET_65005305
BNK_0EEBD3C2,456077,INR,CREDIT,2026-08-22T02:44:22Z,SETTLEMENT SET_6050195C,SET_6050195C
BNK_79D2800A,1020584,INR,CREDIT,2026-07-23T15:58:08Z,SETTLEMENT SET_26B3F3F1,SET_26B3F3F1
BNK_26CE4C39,550495,INR,CREDIT,2026-08-14T08:36:38Z,SETTLEMENT SET_6B41ED46,SET_6B41ED46
BNK_2F3158E1,698641,INR,CREDIT,2026-08-16T03:07:09Z,SETTLEMENT SET_C4AB0F6C,SET_C4AB0F6C
BNK_AF4BABC5,538095,INR,CREDIT,2026-08-16T23:34:32Z,SETTLEMENT SET_78891CC4,SET_78891CC4
BNK_3D494329,1510784,INR,CREDIT,2026-08-03T07:27:39Z,SETTLEMENT SET_395C2B1E,SET_395C2B1E
BNK_01661F61,106673,INR,CREDIT,2026-07-25T12:14:10Z,SETTLEMENT SET_FCBA017B,SET_FCBA017B
BNK_31F1D5F2,497183,INR,CREDIT,2026-09-02T02:20:06Z,SETTLEMENT SET_39EFC64D,SET_39EFC64D
BNK_B967247F,1308279,INR,CREDIT,2026-08-11T01:07:45Z,SETTLEMENT SET_AF9E866B,SET_AF9E866B
BNK_5A08AF93,1119931,INR,CREDIT,2026-08-16T01:49:33Z,SETTLEMENT SET_02DA6E43,SET_02DA6E43
BNK_D283BE09,1449076,INR,CREDIT,2026-07-22T08:12:52Z,SETTLEMENT SET_C72D0E80,SET_C72D0E80
BNK_62F4C600,677720,INR,CREDIT,2026-08-20T12:12:11Z,SETTLEMENT SET_89A30DD2,SET_89A30DD2
BNK_59C44981,390072,INR,CREDIT,2026-07-31T19:20:09Z,SETTLEMENT SET_60E9E4F9,SET_60E9E4F9
BNK_2840B718,1554917,INR,CREDIT,2026-07-06T10:22:11Z,SETTLEMENT SET_96446329,SET_96446329
BNK_0E5535B1,340245,INR,CREDIT,2026-07-17T22:26:58Z,SETTLEMENT SET_D5C1EC4B,SET_D5C1EC4B
BNK_AF9ADE49,155591,INR,CREDIT,2026-07-19T14:58:44Z,SETTLEMENT SET_A07AB269,SET_A07AB269
BNK_938FE5A5,279056,INR,CREDIT,2026-07-07T15:31:16Z,SETTLEMENT SET_664FFF2C,SET_664FFF2C
BNK_72E275BE,1380728,INR,CREDIT,2026-08-16T02:13:06Z,SETTLEMENT SET_B97F9E02,SET_B97F9E02
BNK_AD186FEE,273588,INR,CREDIT,2026-08-20T14:43:15Z,SETTLEMENT SET_0FABCF55,SET_0FABCF55
BNK_1BB8B198,57359,INR,CREDIT,2026-08-10T23:36:31Z,SETTLEMENT SET_F0983E88,SET_F0983E88
BNK_219DC61C,1254382,INR,CREDIT,2026-08-01T18:41:46Z,SETTLEMENT SET_80434351,SET_80434351
BNK_5DDD1223,1565513,INR,CREDIT,2026-08-28T03:53:44Z,SETTLEMENT SET_06E5A25A,SET_06E5A25A
BNK_CA03A551,486736,INR,CREDIT,2026-07-17T22:57:27Z,SETTLEMENT SET_CD62820C,SET_CD62820C
BNK_E0BE35C7,743920,INR,CREDIT,2026-08-01T20:36:01Z,SETTLEMENT SET_4A4C6563,SET_4A4C6563
BNK_221B5C23,-46145,INR,CREDIT,2026-07-30T20:49:33Z,SETTLEMENT SET_36F5D117,SET_36F5D117
BNK_5DF98A4D,514661,INR,CREDIT,2026-07-21T21:01:39Z,SETTLEMENT SET_316A3A16,SET_316A3A16
BNK_7D63A29B,727844,INR,CREDIT,2026-08-03T05:50:27Z,SETTLEMENT SET_7763A057,SET_7763A057
BNK_A498AACF,1793354,INR,CREDIT,2026-08-07T07:36:35Z,SETTLEMENT SET_C15BF076,SET_C15BF076
BNK_9834B2ED,205435,INR,CREDIT,2026-08-08T07:51:37Z,SETTLEMENT SET_4ADA3E62,SET_4ADA3E62
BNK_E2FF1DDE,-27350,INR,CREDIT,2026-08-19T15:14:39Z,SETTLEMENT SET_4BD61987,SET_4BD61987
BNK_E5CAD394,856010,INR,CREDIT,2026-08-19T22:06:55Z,SETTLEMENT SET_51809729,SET_51809729
BNK_2FD5A85E,262750,INR,CREDIT,2026-09-01T10:38:24Z,SETTLEMENT SET_B3B2ACF1,SET_B3B2ACF1
BNK_AC1B1C12,155929,INR,CREDIT,2026-08-29T21:58:03Z,SETTLEMENT SET_797CB197,SET_797CB197
BNK_7C7248B6,1491159,INR,CREDIT,2026-07-12T20:10:35Z,SETTLEMENT SET_3657BF79,SET_3657BF79
BNK_1DA97B7B,1903257,INR,CREDIT,2026-08-23T21:22:17Z,SETTLEMENT SET_7237B532,SET_7237B532
BNK_6F07E44F,527471,INR,CREDIT,2026-08-14T05:06:02Z,SETTLEMENT SET_6D80E5C3,SET_6D80E5C3
BNK_F94693FA,1804828,INR,CREDIT,2026-07-24T04:46:38Z,SETTLEMENT SET_5799F6DB,SET_5799F6DB
BNK_2B5BEEC1,802699,INR,CREDIT,2026-09-01T04:03:51Z,SETTLEMENT SET_EB766637,SET_EB766637
BNK_0561AB22,175555,INR,CREDIT,2026-08-10T07:56:47Z,SETTLEMENT SET_D54DA485,SET_D54DA485
BNK_C0D82F9A,369618,INR,CREDIT,2026-07-16T12:17:37Z,SETTLEMENT SET_1895EFCF,SET_1895EFCF
BNK_982A4036,437623,INR,CREDIT,2026-07-13T23:07:25Z,SETTLEMENT SET_CF5A9846,SET_CF5A9846
BNK_B0FFC291,764326,INR,CREDIT,2026-08-06T11:56:55Z,SETTLEMENT SET_D5C6BBB2,SET_D5C6BBB2
BNK_A1C6F2F2,1550671,INR,CREDIT,2026-08-16T19:43:17Z,SETTLEMENT SET_8A9F2FE4,SET_8A9F2FE4
BNK_7592FD7C,1223527,INR,CREDIT,2026-08-01T12:56:24Z,SETTLEMENT SET_84FF2758,SET_84FF2758
BNK_C6D98691,583302,INR,CREDIT,2026-08-28T17:56:31Z,SETTLEMENT SET_46A59CA7,SET_46A59CA7
BNK_4F7AABA9,1880254,INR,CREDIT,2026-08-23T00:23:16Z,SETTLEMENT SET_0E0B1566,SET_0E0B1566
BNK_CEC41673,286572,INR,CREDIT,2026-08-08T01:01:50Z,SETTLEMENT SET_C3B9C1AB,SET_C3B9C1AB
BNK_17AD216C,110716,INR,CREDIT,2026-08-23T19:26:51Z,SETTLEMENT SET_C210F72D,SET_C210F72D
BNK_DCAD3EB4,1120127,INR,CREDIT,2026-08-01T16:22:03Z,SETTLEMENT SET_24DF4D90,SET_24DF4D90
BNK_8F9011B7,1711630,INR,CREDIT,2026-08-04T03:37:14Z,SETTLEMENT SET_F5E8BE10,SET_F5E8BE10
BNK_206F9986,1170214,INR,CREDIT,2026-08-20T22:15:14Z,SETTLEMENT SET_6F8C97BB,SET_6F8C97BB
BNK_2E4FCB77,1194138,INR,CREDIT,2026-08-21T07:23:11Z,SETTLEMENT SET_94E851AE,SET_94E851AE
BNK_F5A81420,871765,INR,CREDIT,2026-07-13T04:29:06Z,SETTLEMENT SET_71827CC1,SET_71827CC1
BNK_1F3CB084,638472,INR,CREDIT,2026-07-07T19:46:53Z,SETTLEMENT SET_003648DD,SET_003648DD
BNK_5C00509D,-35182,INR,CREDIT,2026-07-13T03:55:38Z,SETTLEMENT SET_9C1D604A,SET_9C1D604A
BNK_F1F61675,1378677,INR,CREDIT,2026-08-30T02:13:34Z,SETTLEMENT SET_ED3E35E2,SET_ED3E35E2
BNK_614B6095,574612,INR,CREDIT,2026-08-24T00:06:24Z,SETTLEMENT SET_795A2BB1,SET_795A2BB1
BNK_B0519BF1,903561,INR,CREDIT,2026-08-06T01:39:01Z,SETTLEMENT SET_FD19C1AA,SET_FD19C1AA
BNK_AD5C3EC1,793033,INR,CREDIT,2026-08-05T19:14:58Z,SETTLEMENT SET_DB48878C,SET_DB48878C
BNK_C28154BE,-42472,INR,CREDIT,2026-07-14T19:04:42Z,SETTLEMENT SET_6A662D0A,SET_6A662D0A
BNK_AA3BF29F,702881,INR,CREDIT,2026-07-08T06:32:27Z,SETTLEMENT SET_E9F2DFD2,SET_E9F2DFD2
BNK_480D91AC,304038,INR,CREDIT,2026-07-21T08:48:10Z,SETTLEMENT SET_DEA9130E,SET_DEA9130E
BNK_286FDD7A,1759083,INR,CREDIT,2026-08-09T20:51:29Z,SETTLEMENT SET_3F8A8320,SET_3F8A8320
BNK_61A9C468,1255749,INR,CREDIT,2026-07-18T03:25:42Z,SETTLEMENT SET_392B11FA,SET_392B11FA
BNK_7D8E6A43,1696751,INR,CREDIT,2026-07-22T18:48:17Z,SETTLEMENT SET_3605DAF3,SET_3605DAF3
BNK_E38DA199,1213275,INR,CREDIT,2026-07-18T09:03:19Z,SETTLEMENT SET_CD23C729,SET_CD23C729
BNK_208FAA25,1774119,INR,CREDIT,2026-07-31T22:29:48Z,SETTLEMENT SET_334F5845,SET_334F5845
BNK_757D0773,1501302,INR,CREDIT,2026-07-27T12:47:38Z,SETTLEMENT SET_23CEE5E3,SET_23CEE5E3
BNK_21E7D78F,42181,INR,CREDIT,2026-07-12T12:37:48Z,SETTLEMENT SET_FB7A7E69,SET_FB7A7E69
BNK_8F14C976,992411,INR,CREDIT,2026-08-06T09:02:54Z,SETTLEMENT SET_663C1E21,SET_663C1E21
BNK_14F3A94B,1135944,INR,CREDIT,2026-07-22T17:43:10Z,SETTLEMENT SET_E982C73C,SET_E982C73C
BNK_0B42919F,326704,INR,CREDIT,2026-08-04T22:52:40Z,SETTLEMENT SET_4AA28020,SET_4AA28020
BNK_5D58F959,1186522,INR,CREDIT,2026-08-11T03:25:45Z,SETTLEMENT SET_BF1E577D,SET_BF1E577D
BNK_6AA11939,334467,INR,CREDIT,2026-07-13T09:36:06Z,SETTLEMENT SET_B71028F3,SET_B71028F3
BNK_133FCA46,669809,INR,CREDIT,2026-08-11T11:59:08Z,SETTLEMENT SET_29A6F64E,SET_29A6F64E
BNK_12FB677C,649990,INR,CREDIT,2026-08-30T08:53:57Z,SETTLEMENT SET_C0A64743,SET_C0A64743
BNK_D68298F9,1068963,INR,CREDIT,2026-07-17T23:05:31Z,SETTLEMENT SET_3A4EC2C6,SET_3A4EC2C6
BNK_96FBC8AB,771064,INR,CREDIT,2026-07-17T14:36:04Z,SETTLEMENT SET_F4E57A1F,SET_F4E57A1F
BNK_5AA01DDA,249959,INR,CREDIT,2026-07-05T10:53:20Z,SETTLEMENT SET_2ADFDC8B,SET_2ADFDC8B
BNK_D1A33DE2,-15200,INR,CREDIT,2026-08-09T08:24:48Z,SETTLEMENT SET_60216329,SET_60216329
BNK_8BD7EA5C,1352996,INR,CREDIT,2026-07-24T00:49:55Z,SETTLEMENT SET_0FC32855,SET_0FC32855
BNK_008FCC75,1699132,INR,CREDIT,2026-08-14T00:31:29Z,SETTLEMENT SET_FA48BD71,SET_FA48BD71
BNK_A5582CE6,1661395,INR,CREDIT,2026-08-05T13:33:34Z,SETTLEMENT SET_FFDFB5E0,SET_FFDFB5E0
BNK_F3DAF597,564820,INR,CREDIT,2026-08-02T15:31:23Z,SETTLEMENT SET_A52655BD,SET_A52655BD
BNK_B7754133,744213,INR,CREDIT,2026-07-11T23:15:59Z,SETTLEMENT SET_3524D49D,SET_3524D49D
BNK_9A13BD6E,248104,INR,CREDIT,2026-08-23T19:43:56Z,SETTLEMENT SET_6730B608,SET_6730B608
BNK_D33B4B83,1774217,INR,CREDIT,2026-08-25T04:06:09Z,SETTLEMENT SET_E0277A8C,SET_E0277A8C
BNK_B310C8D1,1895193,INR,CREDIT,2026-07-28T22:57:31Z,SETTLEMENT SET_EC36FE88,SET_EC36FE88
BNK_9FBAB3F9,396712,INR,CREDIT,2026-07-24T08:08:39Z,SETTLEMENT SET_AB917804,SET_AB917804
BNK_0C06ED89,875929,INR,CREDIT,2026-08-05T13:45:18Z,SETTLEMENT SET_9A8A6560,SET_9A8A6560
BNK_E0B4D31D,125468,INR,CREDIT,2026-08-18T19:35:22Z,SETTLEMENT SET_66AB2177,SET_66AB2177
BNK_F4611C08,734644,INR,CREDIT,2026-08-09T13:05:39Z,SETTLEMENT SET_A0CEB2EB,SET_A0CEB2EB
BNK_A9BD4B2A,551569,INR,CREDIT,2026-07-10T20:34:16Z,SETTLEMENT SET_772E352B,SET_772E352B
BNK_A27F8FB1,617281,INR,CREDIT,2026-08-03T09:52:56Z,SETTLEMENT SET_B68D32EE,SET_B68D32EE
BNK_7A5CC65C,1617798,INR,CREDIT,2026-08-18T02:10:32Z,SETTLEMENT SET_F66FBE66,SET_F66FBE66
BNK_095E18A5,209829,INR,CREDIT,2026-08-06T05:14:19Z,SETTLEMENT SET_D92CBC1C,SET_D92CBC1C
BNK_4848239E,1382095,INR,CREDIT,2026-07-18T04:14:39Z,SETTLEMENT SET_732A3032,SET_732A3032
BNK_2887A5A5,1213959,INR,CREDIT,2026-07-23T00:44:14Z,SETTLEMENT SET_64468153,SET_64468153
BNK_0724031F,1858968,INR,CREDIT,2026-08-13T03:21:57Z,SETTLEMENT SET_71B88623,SET_71B88623
BNK_12EEEC28,1115532,INR,CREDIT,2026-07-30T10:12:16Z,SETTLEMENT SET_613A4677,SET_613A4677
BNK_EFB5A5F2,1810051,INR,CREDIT,2026-09-02T18:32:31Z,SETTLEMENT SET_1665A746,SET_1665A746
BNK_9CE0ACB4,496207,INR,CREDIT,2026-08-07T21:40:27Z,SETTLEMENT SET_562565A1,SET_562565A1
BNK_6872C43A,269780,INR,CREDIT,2026-07-04T16:37:55Z,SETTLEMENT SET_31D9825C,SET_31D9825C
BNK_598150CA,1407872,INR,CREDIT,2026-07-08T17:28:18Z,SETTLEMENT SET_EB72C26B,SET_EB72C26B
BNK_18A2899E,1935419,INR,CREDIT,2026-09-03T03:34:40Z,SETTLEMENT SET_81166342,SET_81166342
BNK_69F29878,1551207,INR,CREDIT,2026-07-06T19:37:35Z,SETTLEMENT SET_4B44D9E3,SET_4B44D9E3
BNK_7C52C2D1,1245692,INR,CREDIT,2026-07-24T13:46:34Z,SETTLEMENT SET_51E2C9D8,SET_51E2C9D8
BNK_EF846498,1754689,INR,CREDIT,2026-08-07T16:40:31Z,SETTLEMENT SET_94424283,SET_94424283
BNK_C39C3B79,550007,INR,CREDIT,2026-07-10T05:23:59Z,SETTLEMENT SET_9EFD2044,SET_9EFD2044
BNK_508D13E4,1331029,INR,CREDIT,2026-08-18T06:09:01Z,SETTLEMENT SET_EF1AE9DA,SET_EF1AE9DA
BNK_BC681F69,733375,INR,CREDIT,2026-07-08T04:22:57Z,SETTLEMENT SET_6E273F8A,SET_6E273F8A
BNK_4BC4A981,406866,INR,CREDIT,2026-08-12T23:07:19Z,SETTLEMENT SET_0242624C,SET_0242624C
BNK_3B64D7C8,1016628,INR,CREDIT,2026-07-11T11:37:04Z,SETTLEMENT SET_3C4D2760,SET_3C4D2760
BNK_3AF35490,1196579,INR,CREDIT,2026-08-15T04:24:05Z,SETTLEMENT SET_46115D8C,SET_46115D8C
BNK_8ABC3B79,502456,INR,CREDIT,2026-07-12T05:53:28Z,SETTLEMENT SET_F6342A50,SET_F6342A50
BNK_4663292E,262847,INR,CREDIT,2026-08-08T10:52:45Z,SETTLEMENT SET_F0613885,SET_F0613885
BNK_E7F59E23,1617602,INR,CREDIT,2026-07-27T17:01:39Z,SETTLEMENT SET_D43EF3FE,SET_D43EF3FE
BNK_CF4224B3,1590849,INR,CREDIT,2026-08-09T18:46:43Z,SETTLEMENT SET_68F6F5C2,SET_68F6F5C2
BNK_A8CD535D,1907203,INR,CREDIT,2026-08-27T06:50:01Z,SETTLEMENT SET_9D6DB2FF,SET_9D6DB2FF
BNK_F1B6A711,64833,INR,CREDIT,2026-07-04T15:45:02Z,SETTLEMENT SET_B17834EB,SET_B17834EB
BNK_C0875CEC,612301,INR,CREDIT,2026-07-14T08:38:40Z,SETTLEMENT SET_490CA456,SET_490CA456
BNK_3BAD7B4A,1308865,INR,CREDIT,2026-08-18T08:32:52Z,SETTLEMENT SET_94810462,SET_94810462
BNK_7B2105BC,163157,INR,CREDIT,2026-07-14T15:55:28Z,SETTLEMENT SET_856A5489,SET_856A5489
BNK_1B476517,878077,INR,CREDIT,2026-07-22T15:48:16Z,SETTLEMENT SET_5CE99BD2,SET_5CE99BD2
BNK_8D0F4C2C,698419,INR,CREDIT,2026-09-03T12:40:57Z,SETTLEMENT SET_302D5B1A,SET_302D5B1A
BNK_C668DD9A,1890897,INR,CREDIT,2026-08-26T07:17:15Z,SETTLEMENT SET_049E8494,SET_049E8494
BNK_7E14B980,-27786,INR,CREDIT,2026-08-21T03:37:29Z,SETTLEMENT SET_70490381,SET_70490381
BNK_708D7ED3,215883,INR,CREDIT,2026-07-19T14:55:45Z,SETTLEMENT SET_859D6843,SET_859D6843
BNK_BF193F65,450609,INR,CREDIT,2026-07-05T15:53:36Z,SETTLEMENT SET_5E46D84A,SET_5E46D84A
BNK_33A5C896,-972,INR,CREDIT,2026-07-10T00:46:31Z,SETTLEMENT SET_99F7C568,SET_99F7C568
BNK_FBA66173,1122568,INR,CREDIT,2026-08-19T20:50:38Z,SETTLEMENT SET_0027B9B1,SET_0027B9B1
BNK_58A0519E,59170,INR,CREDIT,2026-07-10T18:26:01Z,SETTLEMENT SET_7B0C1722,SET_7B0C1722
BNK_94DE2D60,176729,INR,CREDIT,2026-08-01T00:18:09Z,SETTLEMENT SET_346E6A98,SET_346E6A98
BNK_BF91DD0D,1561264,INR,CREDIT,2026-07-24T13:54:21Z,SETTLEMENT SET_33ED6483,SET_33ED6483
BNK_99D78E5B,135134,INR,CREDIT,2026-07-18T06:04:26Z,SETTLEMENT SET_6D471C0E,SET_6D471C0E
BNK_C4B67E7A,405900,INR,CREDIT,2026-08-11T23:09:12Z,SETTLEMENT SET_BDA09EA8,SET_BDA09EA8
BNK_60B8F624,1857717,INR,CREDIT,2026-08-08T00:38:02Z,SETTLEMENT SET_405B217C,SET_405B217C
BNK_BFE9A787,1560971,INR,CREDIT,2026-08-16T05:24:49Z,SETTLEMENT SET_9D97F632,SET_9D97F632
BNK_E4EEFBF5,188348,INR,CREDIT,2026-07-09T07:26:19Z,SETTLEMENT SET_0DE6F81F,SET_0DE6F81F
BNK_C6BE4926,285793,INR,CREDIT,2026-08-26T01:29:07Z,SETTLEMENT SET_7C018B54,SET_7C018B54
BNK_33BE77A4,522694,INR,CREDIT,2026-07-07T20:32:01Z,SETTLEMENT SET_A446C3A1,SET_A446C3A1
BNK_3BEE00DB,-22309,INR,CREDIT,2026-08-05T18:48:39Z,SETTLEMENT SET_58B0F17F,SET_58B0F17F
BNK_0D457E00,1025416,INR,CREDIT,2026-07-24T14:36:32Z,SETTLEMENT SET_2C805AF7,SET_2C805AF7
BNK_19B25A80,382597,INR,CREDIT,2026-07-21T20:03:46Z,SETTLEMENT SET_3A5F2150,SET_3A5F2150
BNK_118E65DD,340841,INR,CREDIT,2026-08-15T01:58:43Z,SETTLEMENT SET_2CC96F6A,SET_2CC96F6A
BNK_3B27F696,1885038,INR,CREDIT,2026-08-07T00:28:41Z,SETTLEMENT SET_88D0F388,SET_88D0F388
BNK_8847D6AC,347697,INR,CREDIT,2026-08-10T03:05:57Z,SETTLEMENT SET_C21A7F60,SET_C21A7F60
BNK_D16244FF,573050,INR,CREDIT,2026-07-21T23:00:03Z,SETTLEMENT SET_313EA185,SET_313EA185
BNK_2EBB0764,1787398,INR,CREDIT,2026-07-15T03:38:44Z,SETTLEMENT SET_273FDF4A,SET_273FDF4A
BNK_F2B878DE,948573,INR,CREDIT,2026-07-14T07:35:26Z,SETTLEMENT SET_73FF4C23,SET_73FF4C23
BNK_B53EAA88,1143880,INR,CREDIT,2026-08-28T08:27:48Z,SETTLEMENT SET_64C2D695,SET_64C2D695
BNK_2F844FBD,1910046,INR,CREDIT,2026-08-15T10:32:44Z,SETTLEMENT SET_1FE715E3,SET_1FE715E3
BNK_896433BE,834482,INR,CREDIT,2026-07-28T18:42:39Z,SETTLEMENT SET_A20331DA,SET_A20331DA
BNK_68C7B306,88462,INR,CREDIT,2026-08-22T14:13:16Z,SETTLEMENT SET_3E726096,SET_3E726096
BNK_CC188DD5,660828,INR,CREDIT,2026-08-27T17:49:18Z,SETTLEMENT SET_268D29A6,SET_268D29A6
BNK_BF9C4BD4,1606374,INR,CREDIT,2026-07-25T21:56:08Z,SETTLEMENT SET_0DCB8478,SET_0DCB8478
BNK_4A851A57,1502387,INR,CREDIT,2026-08-19T18:05:07Z,SETTLEMENT SET_CD019828,SET_CD019828
BNK_66BE3177,95785,INR,CREDIT,2026-07-06T15:26:56Z,SETTLEMENT SET_0B026A50,SET_0B026A50
BNK_F9A0B39D,-20782,INR,CREDIT,2026-08-06T05:20:16Z,SETTLEMENT SET_71B94689,SET_71B94689
BNK_2A97484E,290089,INR,CREDIT,2026-07-16T19:35:45Z,SETTLEMENT SET_171E3667,SET_171E3667
BNK_17BB8D66,1528750,INR,CREDIT,2026-07-29T14:24:07Z,SETTLEMENT SET_9D2B89C9,SET_9D2B89C9
BNK_576AC2DD,592285,INR,CREDIT,2026-07-21T21:00:35Z,SETTLEMENT SET_F32ADB3E,SET_F32ADB3E
BNK_211D0FBC,1017507,INR,CREDIT,2026-07-31T11:23:26Z,SETTLEMENT SET_E10CEA86,SET_E10CEA86
BNK_13FBE817,1180273,INR,CREDIT,2026-07-16T10:56:32Z,SETTLEMENT SET_27AC2BCA,SET_27AC2BCA
BNK_4C674717,701153,INR,CREDIT,2026-08-23T21:10:30Z,SETTLEMENT SET_D4277FBF,SET_D4277FBF
