settlement_id,merchant_id,gross_amount,fees,tax,refunds,chargebacks,adjustments,net_amount,currency,status,created_at,payment_reference
SET_CA8E2B75,MERCH_039,1704700,34094,6136,0,0,0,1664470,INR,PROCESSED,2026-07-03T01:57:35Z,SETTLE-MERCH_039-BULK
SET_569E3669,MERCH_038,379900,7598,1367,0,0,0,370935,INR,PROCESSED,2026-08-06T22:53:25Z,REF-PAY_B2694577
SET_5681DAAA,MERCH_028,1669700,33394,6010,0,0,0,1630296,INR,PROCESSED,2026-08-19T11:33:14Z,REF-PAY_FB3F17D0
SET_19B65DF8,MERCH_039,204400,4088,735,0,0,0,171577,INR,PROCESSED,2026-08-26T19:26:16Z,REF-PAY_6F62B54D
SET_D17F7102,MERCH_043,740400,14808,2665,0,0,0,722927,INR,PROCESSED,2026-07-15T14:28:47Z,REF-PAY_59B9FF5A
SET_7F02EB87,MERCH_024,597500,11950,2151,0,0,0,583299,INR,PROCESSED,2026-08-19T06:14:53Z,REF-PAY_02B05699
SET_EFF342A6,MERCH_027,1767900,35358,6364,0,0,0,1726228,INR,PROCESSED,2026-08-16T21:33:37Z,REF-PAY_919A33E8
SET_AD11E12C,MERCH_001,1428900,28578,5144,0,0,0,1395078,INR,PROCESSED,2026-08-09T03:25:29Z,REF-PAY_BE59AAD3
SET_D4E3376A,MERCH_023,320200,6404,1152,0,320200,0,-7556,INR,PROCESSED,2026-07-09T17:22:18Z,REF-PAY_64A3AA71
SET_2DE005C7,MERCH_043,470600,9412,1694,235300,0,0,224194,INR,PROCESSED,2026-09-02T04:24:40Z,REF-PAY_4570F10A
SET_6719262F,MERCH_007,1699700,33994,6118,0,0,0,1655688,INR,PROCESSED,2026-08-22T12:34:01Z,REF-PAY_6282D9E3
SET_E965094E,MERCH_035,845100,16902,3042,0,0,0,825156,INR,PROCESSED,2026-08-06T10:35:13Z,REF-PAY_AC5DA5F6
SET_13FA4B3F,MERCH_047,296000,5920,1065,0,296000,0,-6985,INR,PROCESSED,2026-08-19T11:34:17Z,REF-PAY_BF4CA1E6
SET_0A8FC452,MERCH_049,144900,2898,521,0,144900,0,-3419,INR,PROCESSED,2026-07-12T08:28:41Z,REF-PAY_B70FD651
SET_E05CF2E6,MERCH_003,199900,3998,719,0,0,0,195183,INR,PROCESSED,2026-08-08T20:45:37Z,REF-PAY_99A00BA4
SET_28CD41F3,MERCH_029,1162400,23248,4184,0,1162400,0,-27432,INR,PROCESSED,2026-07-08T13:10:11Z,REF-PAY_C9995DE2
SET_CB6C869D,MERCH_041,637000,12740,2293,0,0,0,621867,INR,PROCESSED,2026-08-11T02:45:31Z,REF-PAY_23FA5B11
SET_EBBE3CAA,MERCH_006,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-07-12T19:10:14Z,SETTLE-MERCH_006-HV
SET_B65EA3FD,MERCH_023,1530400,30608,5509,0,0,0,1494283,INR,PROCESSED,2026-08-27T08:42:10Z,REF-PAY_320FC47A
SET_8D845408,MERCH_039,5500000,110000,19800,0,0,0,5370200,INR,PROCESSED,2026-07-09T08:02:19Z,SETTLE-MERCH_039-HV
SET_BC63B685,MERCH_022,1753900,35078,6314,0,0,0,1712558,INR,PROCESSED,2026-08-18T00:11:00Z,REF-PAY_4A5981B7
SET_66919805,MERCH_045,1736100,34722,6249,0,0,0,1695129,INR,PROCESSED,2026-07-13T13:04:29Z,REF-PAY_C2C28C33
SET_A5EABF88,MERCH_045,1105800,22116,3980,0,0,0,1079704,INR,PROCESSED,2026-07-17T10:50:16Z,REF-PAY_91687615-TYPO
SET_7AD86D88,MERCH_016,1075800,21516,3872,0,1075800,0,-25388,INR,PROCESSED,2026-07-24T10:18:21Z,REF-PAY_E5DF9D25
SET_05629DD8,MERCH_007,64700,1294,232,0,0,0,63174,INR,PROCESSED,2026-08-19T11:17:07Z,REF-PAY_022ED30C
SET_78492D48,MERCH_030,140500,2810,505,0,0,0,137185,INR,PROCESSED,2026-07-26T10:29:19Z,REF-PAY_D6D02C30
SET_8EC861AF,MERCH_007,774400,15488,2787,0,0,0,756125,INR,PROCESSED,2026-08-22T15:10:43Z,REF-PAY_C132D136
SET_B128FBED,MERCH_008,622700,12454,2241,311350,0,0,296655,INR,PROCESSED,2026-07-13T14:51:34Z,REF-PAY_3F9EA8B2
SET_C03E296F,MERCH_036,1752300,35046,6308,0,0,0,1710946,INR,PROCESSED,2026-08-25T01:00:13Z,REF-PAY_5ABA2EF2
SET_1078F3E9,MERCH_017,1182900,23658,4258,0,0,0,1154984,INR,PROCESSED,2026-07-11T02:06:03Z,REF-PAY_B60B1074
SET_26E5A90C,MERCH_011,203000,4060,730,0,0,0,198210,INR,PROCESSED,2026-09-03T07:49:12Z,REF-PAY_50BED14F
SET_373327EF,MERCH_015,1480700,29614,5330,0,0,0,1445756,INR,PROCESSED,2026-08-21T01:41:49Z,REF-PAY_23D98184
SET_6AECFF08,MERCH_007,411400,8228,1481,0,0,0,401691,INR,PROCESSED,2026-08-01T23:50:54Z,REF-PAY_F49DB5E5
SET_13F3FB42,MERCH_024,1005800,20116,3620,0,0,0,982064,INR,PROCESSED,2026-08-20T08:49:03Z,REF-PAY_13F14C78
SET_94F7A1FE,MERCH_017,784400,15688,2823,0,0,0,765889,INR,PROCESSED,2026-08-29T20:55:23Z,REF-PAY_3F9E4A98
SET_2B717498,MERCH_049,1932800,38656,6958,0,0,0,1887236,INR,PROCESSED,2026-07-04T08:41:45Z,REF-PAY_5FF9D85A
SET_106B9DCB,MERCH_044,522900,10458,1882,0,0,0,510560,INR,PROCESSED,2026-07-25T19:15:43Z,REF-PAY_5C8A4931
SET_923B0347,MERCH_002,561800,11236,2022,0,0,0,548542,INR,PROCESSED,2026-07-17T16:59:10Z,REF-PAY_D7A5C5EF
SET_1E63B952,MERCH_015,1071700,21434,3858,0,0,0,1046408,INR,PROCESSED,2026-08-07T19:36:23Z,REF-PAY_F771A5F8
SET_814BB2AE,MERCH_023,1025900,20518,3693,0,0,0,1001689,INR,PROCESSED,2026-07-25T05:51:19Z,REF-PAY_B478376B
SET_8A48B7D3,MERCH_025,295700,5914,1064,147850,0,0,140872,INR,PROCESSED,2026-08-02T22:46:17Z,REF-PAY_5478980C
SET_885325AB,MERCH_009,270600,5412,974,0,0,0,264214,INR,PROCESSED,2026-08-02T18:24:19Z,REF-PAY_DBF9693F
SET_5E63BB22,MERCH_037,394400,7888,1419,197200,0,0,187893,INR,PROCESSED,2026-09-01T12:26:41Z,REF-PAY_DB1C5917
SET_ECB39DA2,MERCH_023,106100,2122,381,0,0,0,103647,INR,PROCESSED,2026-07-11T19:37:09Z,REF-PAY_19646438
SET_33FBE5DD,MERCH_045,1971800,39436,7098,0,0,0,1925266,INR,PROCESSED,2026-08-18T10:30:13Z,REF-PAY_94524B5B-TYPO
SET_E7C1EEEF,MERCH_034,1462900,29258,5266,0,0,0,1428376,INR,PROCESSED,2026-07-06T15:07:24Z,REF-PAY_46C7A20E
SET_C56ACDB7,MERCH_018,829900,16598,2987,0,0,0,801115,INR,PROCESSED,2026-07-22T18:11:25Z,REF-PAY_6DDC77DB
SET_7AB15E7F,MERCH_034,565400,11308,2035,0,0,0,552057,INR,PROCESSED,2026-09-02T15:24:31Z,REF-PAY_4548727E
SET_5A4998BF,MERCH_029,1532000,30640,5515,0,0,0,1495745,INR,PROCESSED,2026-07-03T14:21:29Z,REF-PAY_579801B1
SET_BEB6180C,MERCH_041,94600,1892,340,0,94600,0,-2232,INR,PROCESSED,2026-09-01T15:48:04Z,REF-PAY_B4D374C6
SET_313981A3,MERCH_017,1835100,36702,6606,0,0,0,1791692,INR,PROCESSED,2026-07-22T10:43:44Z,REF-PAY_6C7A64AB
SET_DA52C2AD,MERCH_007,381500,7630,1373,0,0,0,372497,INR,PROCESSED,2026-07-09T09:44:50Z,REF-PAY_9ED9A402
SET_4D3646F7,MERCH_009,643600,12872,2316,0,0,0,607112,INR,PROCESSED,2026-07-23T02:33:07Z,REF-PAY_755E9775
SET_3EC42BC7,MERCH_022,1997800,39956,7192,0,0,0,1950552,INR,PROCESSED,2026-08-04T05:50:09Z,REF-PAY_87F914AB
SET_C1FB72BC,MERCH_008,1302400,26048,4688,0,0,0,1271664,INR,PROCESSED,2026-08-19T23:46:33Z,REF-PAY_27F8A440
SET_67517029,MERCH_010,815600,16312,2936,0,0,0,796352,INR,PROCESSED,2026-07-03T13:46:36Z,REF-PAY_1FAD1820
SET_4944955E,MERCH_038,1261400,25228,4541,0,0,0,1202131,INR,PROCESSED,2026-08-05T17:04:34Z,REF-PAY_B9AE38D3
SET_A94F882F,MERCH_047,1896400,37928,6827,0,0,0,1851645,INR,PROCESSED,2026-08-04T11:25:33Z,REF-PAY_F9F03316
SET_7E45BCB4,MERCH_048,607300,12146,2186,0,0,0,592968,INR,PROCESSED,2026-07-26T05:50:17Z,REF-PAY_A7484963
SET_AF79A409,MERCH_018,558700,11174,2011,0,0,0,545515,INR,PROCESSED,2026-07-18T14:19:16Z,REF-PAY_5ABBE083
SET_2CAFFD10,MERCH_035,415000,8300,1494,0,0,0,405206,INR,PROCESSED,2026-08-23T22:37:15Z,REF-PAY_2869427C
SET_9ECE99B9,MERCH_020,190400,3808,685,0,0,0,185907,INR,PROCESSED,2026-07-16T05:12:06Z,REF-PAY_C4CFBFAD
SET_3CE7C386,MERCH_020,1600300,32006,5761,0,0,0,1562533,INR,PROCESSED,2026-08-08T16:55:28Z,REF-PAY_9F4854EB
SET_0B765D5B,MERCH_028,808300,16166,2909,0,0,0,789225,INR,PROCESSED,2026-08-11T17:33:00Z,REF-PAY_62BB48AF-TYPO
SET_A5B26267,MERCH_031,30000000,600000,108000,0,0,0,29292000,INR,PROCESSED,2026-07-17T12:18:45Z,SETTLE-MERCH_031-HV
SET_E17EDC43,MERCH_038,578900,11578,2084,0,0,0,565238,INR,PROCESSED,2026-07-12T13:32:10Z,REF-PAY_9ED9928D
SET_E2001712,MERCH_026,45100,902,162,0,0,0,44036,INR,PROCESSED,2026-08-06T10:40:34Z,REF-PAY_FAE6A373
SET_1ADA2748,MERCH_005,1573500,31470,5664,0,0,0,1536366,INR,PROCESSED,2026-07-08T19:54:33Z,REF-PAY_77AEA9E8
SET_6507695D,MERCH_031,1119400,22388,4029,0,0,0,1092983,INR,PROCESSED,2026-07-29T22:39:05Z,REF-PAY_98593C46
SET_2B9C6A76,MERCH_029,60000000,1200000,216000,0,0,0,58584000,INR,PROCESSED,2026-08-29T19:31:40Z,SETTLE-MERCH_029-HV
SET_EFC87294,MERCH_036,1640500,32810,5905,0,0,0,1601785,INR,PROCESSED,2026-08-31T06:17:00Z,REF-PAY_DAF902F0
SET_C115025C,MERCH_016,377200,7544,1357,0,0,0,368299,INR,PROCESSED,2026-08-22T01:06:02Z,REF-PAY_098E85D0
SET_7CFB86A8,MERCH_039,1411000,28220,5079,0,0,0,1377701,INR,PROCESSED,2026-08-19T07:28:21Z,REF-PAY_B2636C1D
SET_3F371D0E,MERCH_012,1319500,26390,4750,0,0,0,1288360,INR,PROCESSED,2026-07-22T02:58:19Z,REF-PAY_DABFF8E6
SET_93D92A5F,MERCH_002,1818500,36370,6546,0,0,0,1775584,INR,PROCESSED,2026-07-09T14:14:41Z,SETTLE-MERCH_002-BULK
SET_2FC8941C,MERCH_045,694500,13890,2500,0,0,0,678110,INR,PROCESSED,2026-07-25T05:24:38Z,REF-PAY_A226A5EE
SET_E69E9B78,MERCH_023,1295800,25916,4664,0,1295800,0,-30580,INR,PROCESSED,2026-08-20T01:11:05Z,REF-PAY_36D3D155
SET_73499418,MERCH_005,46300,926,166,0,0,0,45208,INR,PROCESSED,2026-08-05T05:44:05Z,REF-PAY_6FB632AA
SET_EEF7B8FA,MERCH_048,1659100,33182,5972,0,0,0,1619946,INR,PROCESSED,2026-07-30T20:34:00Z,REF-PAY_984850BD
SET_0DA73446,MERCH_001,586400,11728,2111,0,0,0,572561,INR,PROCESSED,2026-08-12T17:47:44Z,REF-PAY_AE6094F2-TYPO
SET_D838EAFD,MERCH_021,1490300,29806,5365,745150,0,0,709979,INR,PROCESSED,2026-07-05T09:52:49Z,REF-PAY_364BED69
SET_32C3CF67,MERCH_004,1927800,38556,6940,0,0,0,1882304,INR,PROCESSED,2026-07-16T20:30:15Z,REF-PAY_C74D2F9B
SET_70DD142B,MERCH_014,1761700,35234,6342,0,1761700,0,-41576,INR,PROCESSED,2026-07-30T03:55:20Z,REF-PAY_CA43DEE2
SET_1967A1FA,MERCH_011,1998300,39966,7193,0,0,0,1951191,INR,PROCESSED,2026-08-01T08:40:42Z,REF-PAY_0A42727F
SET_A50AA33F,MERCH_003,1411100,28222,5079,0,0,0,1377799,INR,PROCESSED,2026-07-30T02:31:00Z,REF-PAY_ECC8C833
SET_FD2B261A,MERCH_009,374200,7484,1347,0,0,0,365369,INR,PROCESSED,2026-07-22T09:11:14Z,REF-PAY_E1995685
SET_73C42A1D,MERCH_016,1748400,34968,6294,0,0,0,1707138,INR,PROCESSED,2026-08-24T02:12:26Z,REF-PAY_3497E7CD
SET_5C05DCA3,MERCH_037,945000,18900,3402,0,0,0,922698,INR,PROCESSED,2026-08-26T16:12:52Z,REF-PAY_5DF28C8C
SET_B05572A7,MERCH_017,1880700,37614,6770,0,0,0,1836316,INR,PROCESSED,2026-07-25T01:23:55Z,REF-PAY_64147AA2
SET_E0A37A69,MERCH_045,1267500,25350,4563,0,0,0,1237587,INR,PROCESSED,2026-07-24T12:07:32Z,REF-PAY_852CAB5B
SET_A06E8B61,MERCH_007,909700,18194,3274,0,0,0,888232,INR,PROCESSED,2026-07-11T05:08:25Z,SETTLE-MERCH_007-BULK
SET_CDC3DDBE,MERCH_008,236800,4736,852,0,0,0,231212,INR,PROCESSED,2026-08-25T20:09:08Z,REF-PAY_6D5AADE7
SET_4C6ECCB0,MERCH_015,276100,5522,993,0,0,0,269585,INR,PROCESSED,2026-08-13T18:14:33Z,REF-PAY_C28AE979
SET_1A39C40E,MERCH_036,1219800,24396,4391,0,0,0,1191013,INR,PROCESSED,2026-08-27T08:51:11Z,REF-PAY_E2CF0B66
SET_06E36DB3,MERCH_047,51100,1022,183,0,0,0,49895,INR,PROCESSED,2026-08-30T11:55:49Z,REF-PAY_55E5F30D
SET_1F1A0EA2,MERCH_014,1763200,35264,6347,0,0,0,1721589,INR,PROCESSED,2026-07-10T21:22:06Z,REF-PAY_B589E91F
SET_19C6F90D,MERCH_043,1095400,21908,3943,0,0,0,1069549,INR,PROCESSED,2026-07-17T22:58:52Z,REF-PAY_ED764141
SET_4EBD9081,MERCH_043,296700,5934,1068,0,0,0,289698,INR,PROCESSED,2026-09-03T20:04:25Z,REF-PAY_A69F0C45
SET_8D975D85,MERCH_016,32900,658,118,0,0,0,32124,INR,PROCESSED,2026-08-31T16:37:14Z,REF-PAY_48CE66BF
SET_FA732C8B,MERCH_016,1639700,32794,5902,0,0,0,1601004,INR,PROCESSED,2026-07-12T21:16:43Z,REF-PAY_D3228B5E-TYPO
SET_40E0165E,MERCH_018,1626000,32520,5853,0,0,0,1587627,INR,PROCESSED,2026-08-03T04:11:23Z,REF-PAY_93D50784
SET_D89830BF,MERCH_009,1093100,21862,3935,0,0,0,1067303,INR,PROCESSED,2026-08-06T03:09:21Z,SETTLE-MERCH_009-BULK
SET_A62F01E5,MERCH_004,1959700,39194,7054,0,0,0,1913452,INR,PROCESSED,2026-08-30T16:17:56Z,REF-PAY_D9EE9BAE
SET_CD8209F8,MERCH_018,1623400,32468,5844,0,0,0,1585138,INR,PROCESSED,2026-07-10T05:22:47Z,REF-PAY_9A666B10
SET_6AADCC2D,MERCH_041,1889600,37792,6802,0,0,0,1845006,INR,PROCESSED,2026-08-31T04:47:38Z,REF-PAY_E98B7498
SET_C44BD3BC,MERCH_027,1543100,30862,5555,0,0,0,1506683,INR,PROCESSED,2026-08-20T10:02:39Z,REF-PAY_6B58A96A
SET_FF19F071,MERCH_024,1209500,24190,4354,0,0,0,1180956,INR,PROCESSED,2026-07-22T16:50:32Z,REF-PAY_F02C4F54
SET_A5C6745C,MERCH_039,83000,1660,298,0,0,0,80942,INR,PROCESSED,2026-08-28T16:19:02Z,REF-PAY_D40D7332
SET_3C725FD5,MERCH_009,80900,1618,291,0,0,0,78991,INR,PROCESSED,2026-08-29T03:16:27Z,REF-PAY_19AFBDC8
SET_0FF6FC9F,MERCH_045,1149700,22994,4138,0,1149700,0,-27132,INR,PROCESSED,2026-07-22T10:46:33Z,REF-PAY_338A3BFB
SET_A4AA406F,MERCH_031,1763500,35270,6348,0,0,0,1721782,INR,PROCESSED,2026-07-19T22:39:43Z,REF-PAY_7FE9AF59
SET_DD071853,MERCH_003,800300,16006,2881,0,0,0,781413,INR,PROCESSED,2026-09-03T19:45:38Z,REF-PAY_013EE261
SET_741CD436,MERCH_020,54700,1094,196,0,0,0,53410,INR,PROCESSED,2026-07-19T15:53:22Z,REF-PAY_212030D7
SET_A48A0ADF,MERCH_013,1487700,29754,5355,0,0,0,1452591,INR,PROCESSED,2026-08-10T17:44:06Z,REF-PAY_DCF8C376
SET_2029A850,MERCH_035,228400,4568,822,0,0,0,222910,INR,PROCESSED,2026-07-10T09:48:20Z,REF-PAY_E9CF27B6
SET_FE6655F4,MERCH_038,880200,17604,3168,0,0,0,859428,INR,PROCESSED,2026-08-29T04:57:01Z,REF-PAY_229557D8
SET_ABBC2863,MERCH_023,915500,18310,3295,0,0,0,893895,INR,PROCESSED,2026-08-22T07:44:51Z,REF-PAY_511A89EE
SET_BF19FFF2,MERCH_034,1897600,37952,6831,0,0,0,1848817,INR,PROCESSED,2026-08-11T08:57:49Z,REF-PAY_4CF3599D
SET_1CAB817D,MERCH_021,176200,3524,634,0,0,0,172042,INR,PROCESSED,2026-08-27T15:17:21Z,REF-PAY_EC422FE3
SET_4569A37C,MERCH_011,316000,6320,1137,0,0,0,308543,INR,PROCESSED,2026-07-05T15:10:32Z,REF-PAY_5AB0431C
SET_0285A164,MERCH_019,88200,1764,317,0,0,0,86119,INR,PROCESSED,2026-07-11T08:24:31Z,REF-PAY_7B0CFCD8-TYPO
SET_773F9890,MERCH_049,885400,17708,3187,0,0,0,864505,INR,PROCESSED,2026-07-07T15:16:36Z,SETTLE-MERCH_049-BULK
SET_4034AB64,MERCH_015,1593400,31868,5736,0,0,0,1555796,INR,PROCESSED,2026-08-05T21:57:57Z,REF-PAY_97C5090C
SET_3D4149EE,MERCH_022,658200,13164,2369,0,0,0,642717,INR,PROCESSED,2026-07-26T07:31:57Z,REF-PAY_0F039C7C
SET_3C897EF4,MERCH_022,962800,19256,3466,0,0,0,940078,INR,PROCESSED,2026-07-13T16:59:16Z,REF-PAY_1487FA53-TYPO
SET_88AADCDA,MERCH_046,116700,2334,420,0,0,0,113946,INR,PROCESSED,2026-07-15T02:57:15Z,REF-PAY_7C17CF58
SET_35EA0114,MERCH_032,1689800,33796,6083,0,0,0,1649921,INR,PROCESSED,2026-08-25T22:31:19Z,REF-PAY_6D722087
SET_CD960130,MERCH_034,1449700,28994,5218,0,0,0,1415488,INR,PROCESSED,2026-07-27T20:03:42Z,REF-PAY_36039124
SET_8B12E4AA,MERCH_045,494000,9880,1778,0,0,0,482342,INR,PROCESSED,2026-08-01T19:11:18Z,REF-PAY_642FE7A5
SET_FF88A5A8,MERCH_003,571600,11432,2057,0,0,0,558111,INR,PROCESSED,2026-08-21T13:56:34Z,REF-PAY_EE367982
SET_5D13C742,MERCH_042,1092300,21846,3932,0,0,0,1066522,INR,PROCESSED,2026-07-13T06:26:04Z,REF-PAY_7AB8D16D
SET_DF7EB2D8,MERCH_020,1803300,36066,6491,0,0,0,1760743,INR,PROCESSED,2026-08-07T20:56:49Z,REF-PAY_5EFB6C59
SET_93B1A835,MERCH_030,114800,2296,413,0,0,0,112141,INR,PROCESSED,2026-07-08T20:47:17Z,REF-PAY_A06B36CA
SET_9F0589CD,MERCH_049,1156100,23122,4161,0,0,0,1128717,INR,PROCESSED,2026-07-13T17:32:38Z,REF-PAY_A260DFC6
SET_B5F7FA3D,MERCH_048,143200,2864,515,0,0,0,139821,INR,PROCESSED,2026-07-22T10:50:21Z,REF-PAY_C7AB6169
SET_0ECEBF35,MERCH_039,1703700,34074,6133,0,0,0,1663543,INR,PROCESSED,2026-07-03T13:36:14Z,REF-PAY_6F20CC21
SET_A8F79F4F,MERCH_006,185200,3704,666,0,0,0,180830,INR,PROCESSED,2026-08-20T03:34:03Z,REF-PAY_30DCCCEE
SET_A60CA215,MERCH_018,1148100,22962,4133,0,0,0,1121005,INR,PROCESSED,2026-07-05T08:13:55Z,REF-PAY_867DDB14-TYPO
SET_39EFC9FD,MERCH_011,1109400,22188,3993,0,0,0,1083219,INR,PROCESSED,2026-08-25T05:27:52Z,REF-PAY_7B1EE433
SET_CA3EB9E3,MERCH_009,203400,4068,732,0,0,0,198600,INR,PROCESSED,2026-08-16T09:43:15Z,REF-PAY_BC6AE103
SET_959ECD39,MERCH_041,1115700,22314,4016,0,0,0,1089420,INR,PROCESSED,2026-08-18T15:38:44Z,REF-PAY_7C4685EA
SET_F0DD99CE,MERCH_002,31300,626,112,15650,0,0,14912,INR,PROCESSED,2026-07-22T16:39:30Z,REF-PAY_EBF9228F
SET_0E6175B1,MERCH_006,14700,294,52,0,0,0,14354,INR,PROCESSED,2026-07-10T13:38:59Z,REF-PAY_FFC53BF8-TYPO
SET_3DDD47BB,MERCH_005,1507100,30142,5425,0,0,0,1471533,INR,PROCESSED,2026-07-08T21:05:40Z,REF-PAY_59442B20
SET_E43F0F1C,MERCH_017,868900,17378,3128,0,0,0,848394,INR,PROCESSED,2026-08-27T23:00:30Z,REF-PAY_A972752A
SET_5C308E70,MERCH_040,1258700,25174,4531,629350,0,0,599645,INR,PROCESSED,2026-08-27T14:56:32Z,REF-PAY_940519A8
SET_2BFEEEA3,MERCH_039,984500,19690,3544,0,0,0,961266,INR,PROCESSED,2026-08-17T21:13:45Z,REF-PAY_D2352197
SET_1BB3C698,MERCH_029,937600,18752,3375,0,0,0,915473,INR,PROCESSED,2026-08-29T14:00:34Z,REF-PAY_72EA94E6-TYPO
SET_0EBD03E4,MERCH_005,217500,4350,783,0,0,0,212367,INR,PROCESSED,2026-07-17T11:38:25Z,REF-PAY_CD4B8A8C
SET_F885DDA2,MERCH_038,1472000,29440,5299,0,0,0,1437261,INR,PROCESSED,2026-08-31T13:38:37Z,SETTLE-MERCH_038-BULK
SET_9B095F1F,MERCH_041,1364000,27280,4910,0,0,0,1331810,INR,PROCESSED,2026-08-24T09:49:19Z,REF-PAY_4DF15DBC
SET_DD50BDBE,MERCH_034,770500,15410,2773,0,0,0,752317,INR,PROCESSED,2026-08-29T05:00:37Z,SETTLE-MERCH_034-BULK
SET_ABFE1797,MERCH_041,54600,1092,196,0,0,0,48312,INR,PROCESSED,2026-07-07T22:59:55Z,REF-PAY_B0B1955B
SET_B99422DA,MERCH_039,96100,1922,345,0,0,0,93833,INR,PROCESSED,2026-08-10T02:00:25Z,REF-PAY_2C56DB97-TYPO
SET_C862BF87,MERCH_036,219800,4396,791,0,0,0,214613,INR,PROCESSED,2026-08-09T16:09:26Z,REF-PAY_69A0403F
SET_561DE9D2,MERCH_014,1694400,33888,6099,0,0,0,1654413,INR,PROCESSED,2026-07-18T18:02:54Z,REF-PAY_D7B367F6
SET_FF87676E,MERCH_027,138700,2774,499,0,0,0,135427,INR,PROCESSED,2026-08-25T16:19:17Z,REF-PAY_77F748E8
SET_F8563967,MERCH_024,925700,18514,3332,0,0,0,903854,INR,PROCESSED,2026-08-05T08:33:13Z,REF-PAY_90456BAD
SET_6716CCDE,MERCH_007,1012100,20242,3643,0,0,0,988215,INR,PROCESSED,2026-08-12T00:44:42Z,REF-PAY_CE0CE59C
SET_FE2B55EA,MERCH_019,1584700,31694,5704,0,0,0,1547302,INR,PROCESSED,2026-07-23T15:01:57Z,REF-PAY_97901820
SET_A2E48810,MERCH_008,374300,7486,1347,0,0,0,365467,INR,PROCESSED,2026-08-16T05:16:52Z,REF-PAY_F1E2DD5A
SET_846AB223,MERCH_003,703100,14062,2531,0,0,0,686507,INR,PROCESSED,2026-08-26T16:42:11Z,REF-PAY_C172CE13
SET_187CF125,MERCH_013,468000,9360,1684,0,0,0,456956,INR,PROCESSED,2026-07-07T10:49:43Z,REF-PAY_D407FC5C
SET_C14F1E95,MERCH_015,515200,10304,1854,0,0,0,503042,INR,PROCESSED,2026-08-03T04:54:55Z,SETTLE-MERCH_015-BULK
SET_3B732E1B,MERCH_031,1754600,35092,6316,0,0,0,1713192,INR,PROCESSED,2026-07-24T01:49:47Z,REF-PAY_77CC0FE5
SET_DB241F9B,MERCH_014,570700,11414,2054,0,0,0,526332,INR,PROCESSED,2026-08-22T20:59:29Z,REF-PAY_C5CE3544
SET_B9EEA8CF,MERCH_022,1994300,39886,7179,0,0,0,1947235,INR,PROCESSED,2026-08-20T23:05:40Z,SETTLE-MERCH_022-BULK
SET_EC07491A,MERCH_036,642700,12854,2313,0,0,0,627433,INR,PROCESSED,2026-09-03T11:49:12Z,REF-PAY_30A4F2BD
SET_3F1EE7BE,MERCH_010,898700,17974,3235,0,0,0,877491,INR,PROCESSED,2026-09-03T20:12:46Z,REF-PAY_465CC85D
SET_15B5D494,MERCH_004,1871200,37424,6736,0,0,0,1827040,INR,PROCESSED,2026-08-08T03:33:56Z,SETTLE-MERCH_004-BULK
SET_BC72E6B3,MERCH_013,1733500,34670,6240,0,0,0,1692590,INR,PROCESSED,2026-08-11T20:58:11Z,REF-PAY_01330592
SET_8AF9E0DE,MERCH_027,1899100,37982,6836,0,0,0,1854282,INR,PROCESSED,2026-07-07T05:46:27Z,REF-PAY_A002AECF
SET_A35D2642,MERCH_046,1560900,31218,5619,780450,0,0,743613,INR,PROCESSED,2026-07-11T07:42:15Z,REF-PAY_D227F5FF
SET_34A2E101,MERCH_009,256000,5120,921,0,0,0,249959,INR,PROCESSED,2026-08-11T15:06:31Z,REF-PAY_EA3BDC3F
SET_851315D9,MERCH_043,340800,6816,1226,0,0,0,332758,INR,PROCESSED,2026-07-20T15:07:20Z,REF-PAY_B0448C7E
SET_05C586CF,MERCH_019,253800,5076,913,0,0,0,247811,INR,PROCESSED,2026-09-03T12:39:19Z,REF-PAY_90262EF1
SET_9523258B,MERCH_006,1165000,23300,4194,0,0,0,1137556,INR,PROCESSED,2026-07-25T11:35:17Z,REF-PAY_D237BDBE
SET_6D6C4433,MERCH_041,582100,11642,2095,0,582100,0,-13737,INR,PROCESSED,2026-07-16T06:42:05Z,REF-PAY_61024C0E
SET_C475F1A9,MERCH_044,1259700,25194,4534,0,0,0,1229972,INR,PROCESSED,2026-07-08T11:19:09Z,REF-PAY_8619EEFF
SET_B410B4C3,MERCH_014,1855200,37104,6678,0,0,0,1811418,INR,PROCESSED,2026-07-11T22:35:59Z,REF-PAY_EADEACE3
SET_FEF7CDBA,MERCH_033,314600,6292,1132,0,0,0,307176,INR,PROCESSED,2026-07-10T00:57:05Z,REF-PAY_21D7F584
SET_764CF1DF,MERCH_018,457400,9148,1646,0,0,0,446506,INR,PROCESSED,2026-07-23T00:15:23Z,REF-PAY_F26AFCEE
SET_55D53137,MERCH_045,1808100,36162,6509,0,0,0,1765429,INR,PROCESSED,2026-08-11T10:10:08Z,REF-PAY_AAA848C7
SET_27B268CE,MERCH_038,1116800,22336,4020,0,0,0,1090494,INR,PROCESSED,2026-07-25T21:15:42Z,REF-PAY_11117CB2
SET_D293E7A0,MERCH_011,670600,13412,2414,0,0,0,654774,INR,PROCESSED,2026-08-26T10:49:56Z,REF-PAY_2CD959D6
SET_A3C4497B,MERCH_010,164000,3280,590,0,164000,0,-3870,INR,PROCESSED,2026-08-21T05:18:26Z,REF-PAY_FF3F3A34
